"time","survival","n_risk","n_event","lower_CI","upper_CI"
2.88569472963723,0.970281106473097,805,0,0.960262834553476,0.980403897456295
2.88843258042437,0.970281106473097,804,0,0.960262834553476,0.980403897456295
2.89664613278576,0.970281106473097,803,0,0.960262834553476,0.980403897456295
2.90212183436003,0.970281106473097,802,0,0.960262834553476,0.980403897456295
2.90485968514716,0.970281106473097,800,0,0.960262834553476,0.980403897456295
2.93497604380561,0.970281106473097,799,0,0.960262834553476,0.980403897456295
2.93771389459274,0.970281106473097,798,0,0.960262834553476,0.980403897456295
2.94045174537988,0.970281106473097,796,0,0.960262834553476,0.980403897456295
2.94318959616701,0.970281106473097,795,0,0.960262834553476,0.980403897456295
2.94592744695414,0.970281106473097,794,0,0.960262834553476,0.980403897456295
2.95687885010267,0.970281106473097,793,0,0.960262834553476,0.980403897456295
2.98151950718686,0.970281106473097,788,0,0.960262834553476,0.980403897456295
2.98425735797399,0.970281106473097,787,0,0.960262834553476,0.980403897456295
3.01163586584531,0.970281106473097,786,0,0.960262834553476,0.980403897456295
3.01437371663244,0.970281106473097,785,0,0.960262834553476,0.980403897456295
3.03353867214237,0.970281106473097,784,0,0.960262834553476,0.980403897456295
3.04175222450376,0.970281106473097,783,0,0.960262834553476,0.980403897456295
3.04722792607803,0.970281106473097,782,0,0.960262834553476,0.980403897456295
3.04996577686516,0.970281106473097,781,0,0.960262834553476,0.980403897456295
3.05270362765229,0.969037156336593,780,1,0.958743843736792,0.979440980503137
3.05544147843943,0.969037156336593,778,0,0.958743843736792,0.979440980503137
3.06091718001369,0.969037156336593,777,0,0.958743843736792,0.979440980503137
3.06365503080082,0.967786785812287,775,1,0.957223617590268,0.978466520864498
3.07186858316222,0.967786785812287,774,0,0.957223617590268,0.978466520864498
3.09650924024641,0.967786785812287,773,0,0.957223617590268,0.978466520864498
3.11841204654346,0.967786785812287,772,0,0.957223617590268,0.978466520864498
3.12936344969199,0.967786785812287,770,0,0.957223617590268,0.978466520864498
3.13210130047912,0.967786785812287,768,0,0.957223617590268,0.978466520864498
3.14852840520192,0.967786785812287,767,0,0.957223617590268,0.978466520864498
3.15400410677618,0.967786785812287,766,0,0.957223617590268,0.978466520864498
3.15674195756331,0.967786785812287,765,0,0.957223617590268,0.978466520864498
3.16221765913758,0.966520049181643,764,1,0.955687560699909,0.97747532131311
